id,name,brewery_id,state,country,style,availability,abv
206881,310 Blonde Ale,27944,CA,US,German Kölsch, Year-round,4.8
101179,Victory At Sea - Three Sheets Rum Barrel Aged,199,CA,US,American Porter, Rotating,10.0
259188,Give Me Stout Or Give Me Death,147,CA,US,American Imperial Stout, Limited (brewed once),9.5
120552,Hop Chunks,32087,CA,US,American Imperial IPA, Rotating,8.5
105054,Detour,29481,CA,US,French Bière de Garde, Rotating,6.4
272040,Cruel Beauty,25960,CA,US,American Wild Ale, Rotating,7.8
332516,Experimental #2 - Mango,44719,CA,US,American IPA, Limited (brewed once),6.8
276439,Uggghhh Boots,44218,CA,US,American Blonde Ale, Rotating,5.5
203055,Fallen Oak,42577,CA,US,American Stout, Rotating,7.6
234752,Mango Mosaic,32930,CA,US,American Pale Ale (APA), Limited (brewed once),5.5
277082,Tent Party,41031,CA,US,American Imperial IPA, Rotating,10.0
126301,Downey Blonde,18382,CA,US,American Blonde Ale, Year-round,4.6
112963,Coffee Citizen,22598,CA,US,California Common / Steam Beer, Rotating,6.2
212009,The Rigger,43404,CA,US,American Imperial Stout, Rotating,10.0
242040,Lucky Baldwins Anniversary IPA,22610,CA,US,American IPA, Rotating,7.2
305226,Jarrylo Dust,46813,CA,US,American IPA, Limited (brewed once),6.5
50752,Old Rasputin XII,112,CA,US,Russian Imperial Stout, Limited (brewed once),11.2
371190,Small Batch Hoarders: So Happens It's Snack Time,16866,CA,US,American Imperial Stout, Limited (brewed once),
35220,Rockpiles Imperial Porter,1337,CA,US,American Imperial Porter, Rotating,
351837,Cymbopogon,52517,CA,US,American IPA, Rotating,6.5
61621,Fusion III,220,CA,US,American Imperial Stout, Limited (brewed once),10.2
51316,Craftsman Oyster Stout,2321,CA,US,English Stout, Rotating,3.9
74013,Triple Dry Hopped IPA,16843,CA,US,American IPA, Rotating,7.0
365758,8th anniversary,23200,CA,US,American Imperial IPA, Limited (brewed once),11.0
132724,Gunsmoke Habaneros Scottish Ale,34494,CA,US,Scotch Ale / Wee Heavy, Rotating,
312698,Citrachicoe,50851,CA,US,American IPA, Year-round,6.7
353451,Not Yanny,48368,CA,US,American Wild Ale, Limited (brewed once),8.2
130302,Amarillo IPA,24832,CA,US,American IPA, Summer,7.5
254547,Pepperillo IPA,27632,CA,US,American IPA, Limited (brewed once),6.8
63031,Ichabod Ale 2009,3120,CA,US,American Wild Ale, Limited (brewed once),5.0
220947,Mash & Vanilla,16866,CA,US,British Barleywine, Rotating,13.3
353153,Nami,32556,CA,US,American IPA, Limited (brewed once),6.8
268665,Liberty Station Variable Overdrive,147,CA,US,American IPA, Limited (brewed once),7.7
88884,Blood Shot - Beer Camp #95,140,CA,US,American Imperial Red Ale, Limited (brewed once),8.5
245325,Double 07(270),35259,CA,US,American IPA, Rotating,7.4
33144,Harvest,3835,CA,US,American IPA, Fall,6.5
371099,Galactic Rhyme Federation Championship,28657,CA,US,American Imperial IPA, Rotating,10.2
231186,Maximum Chaos,44336,CA,US,American IPA, Rotating,7.2
263132,Blood Orange American Sour,23459,CA,US,American Wild Ale, Limited (brewed once),6.5
284569,Cryospace,41955,CA,US,American Imperial IPA, Rotating,8.5
166534,Yard Beer (Batch 2),29180,CA,US,American Wild Ale, Limited (brewed once),5.4
51107,Oso Negro,610,CA,US,European Dark Lager, Rotating,
42608,Decadence 12 Cuvee Speciale,5411,CA,US,Belgian Quadrupel (Quad), Limited (brewed once),13.0
310456,"2017 Tovarish - Chocolate, Vanilla, Cinnamon & Serrano Chili Variant",25959,CA,US,Russian Imperial Stout, Limited (brewed once),11.2
127664,Tiny Bubbles,28920,CA,US,American Lager, Limited (brewed once),5.25
300628,Nelson The Greeter,13839,CA,US,American IPA, Year-round,6.0
220722,Nervous Breakdown,37749,CA,US,American Imperial IPA, Rotating,8.5
211428,Black Wing,41427,CA,US,American Imperial Stout, Limited (brewed once),10.5
315278,Cup & Rake,45678,CA,US,American IPA, Rotating,7.0
239595,Neighbor Of The Beast,33824,CA,US,American Black Ale, Rotating,6.67
203232,Scottish Ale,39137,CA,US,Scottish Ale, Rotating,5.5
46471,Burly Barleywine,2321,CA,US,American Barleywine, Rotating,11.3
353224,The Sherbert Pervert,28817,CA,US,American IPA, Rotating,7.2
325473,Lunar Halo,49139,CA,US,American Imperial Stout, Rotating,9.0
27765,Piranha Pale Ale,2711,CA,US,American Pale Ale (APA), Year-round,5.5
183106,Vergence,34453,CA,US,American Imperial IPA, Rotating,8.9
71454,Black Bart Porter,1528,CA,US,American Porter, Rotating,6.9
279719,Rangoon Gold,29762,CA,US,German Kölsch, Year-round,5.0
34163,Way Heavy,1337,CA,US,Scotch Ale / Wee Heavy, Rotating,8.6
63250,Lambic,2210,CA,US,Belgian Lambic, Limited (brewed once),5.0
155349,Morpho,38591,CA,US,Scottish Gruit / Ancient Herbed Ale, Rotating,6.0
170220,Redlands Nights,38614,CA,US,American Blonde Ale, Rotating,5.5
120992,The Punisher - Bourbon Barrel Aged,13524,CA,US,American Strong Ale, Limited (brewed once),10.5
342856,Galax-C,38958,CA,US,American IPA, Rotating,6.2
258821,Cherry Drank,41122,CA,US,Belgian Witbier, Rotating,
213919,Cash,44218,CA,US,American Imperial Stout, Year-round,9.4
295244,21st Anniversary Hail To the Hop Thief,147,CA,US,American Imperial IPA, Limited (brewed once),9.8
92752,Jess Y James,31398,CA,US,American Imperial Stout, Rotating,9.9
211565,20th Anniversary Encore Series: Bitter Chocolate Oatmeal Stout,147,CA,US,American Imperial Stout, Limited (brewed once),9.2
45957,Veritas 004,18149,CA,US,American Wild Ale, Limited (brewed once),8.0
203169,Porter Rico Imperial Porter,43348,CA,US,Baltic Porter, Year-round,7.8
175962,Imperial Hodor,33824,CA,US,American Brown Ale, Limited (brewed once),8.9
372853,The Stars Are Inside,28657,CA,US,American Imperial IPA, Rotating,8.6
226788,Roll With It Brown,45234,CA,US,American Brown Ale, Year-round,5.7
347295,Carrot Cake Brown,14936,CA,US,American Brown Ale, Limited (brewed once),
361895,Oh Rita,53525,CA,US,American Amber / Red Ale, Rotating,6.5
351781,B.P.A. (Bavarian Pale Ale),44152,CA,US,German Hefeweizen, Rotating,6.3
355532,Traditional British Brown Ale,16866,CA,US,English Brown Ale, Limited (brewed once),4.0
313476,Passion Fruit Agenda,49404,CA,US,American IPA, Limited (brewed once),7.2
331242,5 Minutes Alone,48782,CA,US,American Pale Ale (APA), Limited (brewed once),5.5
129650,Last Minute Session IPA,23200,CA,US,American Pale Ale (APA), Limited (brewed once),4.5
341663,Cherry Almond Tart,34282,CA,US,Leipzig Gose, Rotating,5.0
257079,Freddy Got Finger Limed,42559,CA,US,American Wild Ale, Limited (brewed once),6.0
167733,When The Lights Go Down In The City,31319,CA,US,European Dark Lager, Limited (brewed once),5.5
303052,Spastic Winged Creature,2175,CA,US,American IPA, Rotating,7.1
217507,Pio Pico,38744,CA,US,American IPA, Rotating,6.8
146312,Kilt By Wildfire,735,CA,US,Scotch Ale / Wee Heavy, Limited (brewed once),8.5
339936,This Is Not A Bro-Deal Hop Ale,43872,CA,US,American IPA, Limited (brewed once),6.5
65007,Jive,2700,CA,US,English Old Ale, Rotating,10.0
215108,Jitterbug Saison,140,CA,US,Belgian Saison, Rotating,5.7
80630,"1 Bourbon, 1 Scotch, Oh Dear",3835,CA,US,American Strong Ale, Limited (brewed once),10.5
138243,Rye PA,36135,CA,US,Rye Beer, Limited (brewed once),6.0
201786,Fiji,22937,CA,US,American Brown Ale, Rotating,5.5
341061,BLB739: Starflower Seedling - Holland,33824,CA,US,Belgian Saison, Limited (brewed once),9.7
308537,Just Razzin Ya!,13524,CA,US,American Cream Ale, Rotating,4.9
311537,Bad Kitty,38282,CA,US,Belgian Quadrupel (Quad), Limited (brewed once),11.0
206424,Witbier,147,CA,US,Belgian Witbier, Summer,5.0
298806,Market Place,38745,CA,US,American Pale Ale (APA), Limited (brewed once),5.9
117633,Dry Irish Stout,22065,CA,US,Irish Dry Stout, Rotating,6.5
41277,Owen's IPA,3232,CA,US,American IPA, Rotating,
90857,Rabid Beaver Bite Rye IPA,30923,CA,US,Rye Beer, Year-round,7.0
113667,Dunkel Lager,3776,CA,US,Munich Dunkel Lager, Rotating,4.5
334335,Montezuma Cliffs,33824,CA,US,American Imperial Stout, Limited (brewed once),
253510,Sea Monster Imperial Stout (Willett Bourbon),199,CA,US,American Imperial Stout, Limited (brewed once),12.3
208281,St. Isidore,31791,CA,US,Belgian Strong Dark Ale, Rotating,8.7
110396,Señor Saison,2447,CA,US,Belgian Saison, Rotating,6.7
202635,Daft Punkin,4288,CA,US,Pumpkin Beer, Fall,6.0
231185,OB Blonde Kenobi,44336,CA,US,American Blonde Ale, Limited (brewed once),7.3
104658,King Leopold Belgian Stout,25032,CA,US,English Oatmeal Stout, Rotating,7.0
311432,Hop frequency,50970,CA,US,American Imperial IPA, Rotating,7.4
199164,Superfood Saison,43070,CA,US,Belgian Saison, Rotating,5.7
164597,Liberty Station Mighty Mighty Bastogne,147,CA,US,Belgian IPA, Limited (brewed once),10.0
350595,Like Minds,28019,CA,US,Belgian Saison, Limited (brewed once),
346647,ThinSkin,2210,CA,US,American Wild Ale, Rotating,8.3
148285,Jasmine Saison,37625,CA,US,Belgian Saison, Rotating,5.5
61459,Ale Of The Hermit,23459,CA,US,American Imperial IPA, Year-round,8.0
120484,Karma Kolsch,33846,CA,US,German Kölsch, Rotating,4.75
282057,Mo' Denali,32931,CA,US,American IPA, Rotating,6.9
219220,Pilsner,17961,CA,US,Bohemian Pilsener, Year-round,5.2
149437,Grand Hefe,37969,CA,US,German Hefeweizen, Limited (brewed once),6.2
288330,Beer For Drinking (BFD),140,CA,US,American Blonde Ale, Rotating,4.8
188390,Stag Hop #6 - Galaxy,25032,CA,US,American IPA, Limited (brewed once),6.4
59254,Beach Honey,17988,CA,US,American Pale Wheat Ale, Rotating,5.0
355667,Learner’s Permit,37348,CA,US,American Amber / Red Ale, Rotating,
307632,Cake Is A Lie - Peanut Brittle,32092,CA,US,American Cream Ale, Limited (brewed once),7.0
48292,Cuvee Jeune,16866,CA,US,American Wild Ale, Limited (brewed once),6.0
209548,Broadacres With Peaches & Nectarines,38091,CA,US,Berliner Weisse, Rotating,3.9
233572,Forest For The Trees,28019,CA,US,American Imperial IPA, Limited (brewed once),8.2
317429,Hazy Day IPA,43805,CA,US,New England IPA, Rotating,6.2
202056,Negative Ghost Rider,33181,CA,US,American Stout, Rotating,6.7
306087,Golden Kolsch,36149,CA,US,German Kölsch, Limited (brewed once),4.9
122712,Season Of Wry,28019,CA,US,Belgian Saison, Limited (brewed once),5.2
226519,Pilot Series: Pilsner,147,CA,US,Bohemian Pilsener, Limited (brewed once),5.8
77406,Winter (Rye) Ale,14064,CA,US,Rye Beer, Winter,7.0
202647,C.C. O’Neill’s Irish Red,33816,CA,US,Irish Red Ale, Rotating,5.4
113161,2 Hop - Calypso And El Dorado,147,CA,US,American Pale Ale (APA), Limited (brewed once),
34966,Firehouse Hefeweizen,11053,CA,US,American Pale Wheat Ale, Year-round,
253513,20th Anniversary Encore Series: 14th Anniversary Emperial IPA,147,CA,US,English India Pale Ale (IPA), Limited (brewed once),8.9
202021,Kappler Stout,8540,CA,US,Russian Imperial Stout, Rotating,8.5
259336,Cat Door,45562,CA,US,German Pilsner, Limited (brewed once),4.8
148228,Lemongrass White,17271,CA,US,Belgian Witbier, Rotating,5.5
13742,Salvation,863,CA,US,Belgian Strong Dark Ale, Winter,9.0
197115,Black Tuesday - Chai Tea Latt-Day (Cask),16866,CA,US,American Imperial Stout, Limited (brewed once),19.9
134042,American Gangster,1337,CA,US,American Brown Ale, Limited (brewed once),5.8
300388,Peche Verbena,46776,CA,US,Belgian Saison, Limited (brewed once),6.0
80029,Trifecta Belgian Style Tripel - Bourbon Barrel Aged,14936,CA,US,Belgian Tripel, Limited (brewed once),11.5
82883,Chōco-nut,25256,CA,US,American Imperial Stout, Limited (brewed once),8.5
266848,Sigmund,43348,CA,US,Vienna Lager, Rotating,5.2
226957,Simcoe Szack,763,CA,US,Berliner Weisse, Limited (brewed once),5.3
351957,Love IPA,24940,CA,US,American IPA, Rotating,
352843,Grandma’s Kitchen - Blackberry Cobbler,51997,CA,US,Fruit and Field Beer, Rotating,5.8
203072,Thing I,4317,CA,US,Belgian IPA, Rotating,7.0
318013,Yeast of Burden,35259,CA,US,American IPA, Rotating,5.2
75914,Dowson's Dark,1337,CA,US,English Dark Mild Ale, Rotating,
308990,Fresh out! Fresh hop,47002,CA,US,American IPA, Fall,6.6
165937,Schwag,32931,CA,US,American Brown Ale, Rotating,
119834,Stag Hop #1 - Sorachi Ace,25032,CA,US,American IPA, Limited (brewed once),7.0
220948,The Gardener,16866,CA,US,American Light Lager, Rotating,4.9
172560,2 Griffs Pale Ale,40559,CA,US,American Pale Ale (APA), Year-round,6.5
80995,Will Powered IPA,19252,CA,US,American IPA, Rotating,6.9
103286,Sebastopol IPA,220,CA,US,American IPA, Limited (brewed once),
69934,Hops And Dreams,16866,CA,US,American Barleywine, Limited (brewed once),9.0
4711,Burton-on-Trent Pale Ale,803,CA,US,American Pale Ale (APA), Rotating,4.3
14728,21st Amendment Imperial Stout,735,CA,US,Russian Imperial Stout, Year-round,10.0
164358,Morro Rock Saison,29618,CA,US,American Wild Ale, Limited (brewed once),6.4
316009,Sour Series: Batch No. 5,30923,CA,US,American Wild Ale, Limited (brewed once),6.8
52076,Fireman's Brew Redhead Ale,20878,CA,US,American Amber / Red Ale, Year-round,5.5
250219,Frucht: Cucumber,40927,CA,US,Berliner Weisse, Rotating,4.5
333843,Standard Crude - Cacao Nibs And Coconut,25920,CA,US,American Imperial Stout, Limited (brewed once),9.6
64493,Ale Of The IMP,23459,CA,US,American Imperial IPA, Year-round,8.0
193568,Dark Tsar,30584,CA,US,American Imperial Stout, Limited (brewed once),10.1
129396,Freigeist Charred Manzanita Ale,34017,CA,US,Smoke Beer, Rotating,6.5
202365,Impressionist Umber Ale,38961,CA,US,American Amber / Red Ale, Rotating,4.0
372313,Peach Therapy,29744,CA,US,American Wild Ale, Rotating,6.5
230518,Nanobyte,33824,CA,US,American Lager, Rotating,5.6
140068,Oktoberfest,30584,CA,US,German Märzen / Oktoberfest, Fall,6.7
10135,Big Bad John's Brown,4711,CA,US,English Brown Ale, Year-round,5.1
66481,Aroma Prieta,3835,CA,US,American IPA, Summer,6.5
87044,Beeruccino,30283,CA,US,American Porter, Year-round,7.2
246629,2 Minutes To Midnight,36754,CA,US,American Stout, Rotating,6.3
27296,Nite Train Barleywine,1015,CA,US,American Barleywine, Winter,9.0
83535,Imperial Pilsener - Beer Camp #43,140,CA,US,American Imperial Pilsner, Rotating,5.6
193313,Hop-De-Ranged - Jack Daniels Barrel-Aged,23200,CA,US,American Imperial IPA, Limited (brewed once),12.81
241872,Longshore,38745,CA,US,American IPA, Rotating,7.3
9798,Blizzard Of Oz Barleywine,4555,CA,US,American Barleywine, Rotating,
44067,Pizza Orgasmica 4 Grain Hefeweizen,4950,CA,US,German Hefeweizen, Year-round,5.1
148852,The Knowle Spring,22412,CA,US,English Extra Special / Strong Bitter (ESB), Rotating,4.8
258820,Encino IPA,41122,CA,US,American IPA, Rotating,
295326,15th Anniversary IPA,2743,CA,US,American IPA, Limited (brewed once),6.5
314788,Don't Haight the Playa Haight the Game,15240,CA,US,American IPA, Rotating,8.7
113796,Barrel Aged Belgian Saison (Zinfandel),31059,CA,US,Belgian Saison, Limited (brewed once),4.2
127967,Me Too!,32831,CA,US,American Pale Ale (APA), Rotating,4.6
69835,Oaked Dude,13524,CA,US,American Imperial IPA, Rotating,
267353,IPAHole,30584,CA,US,American IPA, Rotating,6.8
362011,Workinonit,41031,CA,US,American Imperial IPA, Rotating,8.7
144031,Nebulous Imperial IPA,35220,CA,US,American Imperial IPA, Year-round,8.5
258066,Monkey Paw / Mikkeller - Calaveras,26704,CA,US,American Stout, Rotating,8.0
311855,Citracado,14064,CA,US,American IPA, Rotating,5.0
111523,Hop Hare English IPA,33777,CA,US,English India Pale Ale (IPA), Limited (brewed once),5.1
299133,Copper Wings,41955,CA,US,American IPA, Rotating,7.7
294793,Curty Perry,41927,CA,US,American Pale Ale (APA), Rotating,5.8
70631,It's A Hoppy Bock,632,CA,US,German Maibock, Limited (brewed once),
95879,Schelde Saison,220,CA,US,Belgian Saison, Rotating,
6237,Karl Strauss Star Of India Pale Ale,4146,CA,US,American IPA, Year-round,4.9
203363,Sour Barrel #17,33823,CA,US,American Wild Ale, Rotating,5.5
70470,Kriek,16866,CA,US,Belgian Fruit Lambic, Limited (brewed once),
66194,Dark Passenger Imperial,882,CA,US,American Black Ale, Limited (brewed once),8.0
343292,Bluet,28657,CA,US,American Wild Ale, Rotating,6.8
193947,Brewster IPA,30608,CA,US,American IPA, Limited (brewed once),6.0
64152,Belgian XXXX,11494,CA,US,Flanders Red Ale, Winter,
62954,Unity (2010),21651,CA,US,California Common / Steam Beer, Limited (brewed once),9.0
298798,The Beer Is Dark And Full Of Terrors,50222,CA,US,English Sweet / Milk Stout, Rotating,6.3
241390,"The Father, Son And The Holy Kolsch",46587,CA,US,German Kölsch, Rotating,5.5
19445,Left Coast Gold,10046,CA,US,American Cream Ale, Year-round,4.5
114386,Sagercorn,29910,CA,US,American IPA, Limited (brewed once),7.7
103318,Rich Mahogany,31332,CA,US,American Amber / Red Ale, Year-round,6.0
184016,ESB,31730,CA,US,English Extra Special / Strong Bitter (ESB), Rotating,6.0
307820,Exclamation Mark: Vic Secret,28019,CA,US,American Imperial IPA, Limited (brewed once),8.0
175402,Coffee BART,14936,CA,US,American Imperial Stout, Limited (brewed once),12.0
280313,Yabbo,38745,CA,US,American Pale Ale (APA), Rotating,4.4
295817,Slow Daze,36523,CA,US,American IPA, Rotating,6.5
34397,Farmhouse Barrel Aged Porter,982,CA,US,American Porter, Limited (brewed once),
43867,Sinners Blend 2008,18149,CA,US,Belgian Strong Dark Ale, Limited (brewed once),8.0
214840,River Cliff,38745,CA,US,American Pale Ale (APA), Rotating,6.0
237484,The Bachelor with Calypso,28994,CA,US,American IPA, Limited (brewed once),6.5
271244,Infinite Void Imperial Stout,32161,CA,US,American Imperial Stout, Limited (brewed once),15.2
260819,Occupant,43889,CA,US,American IPA, Limited (brewed once),7.3
331199,Floret,27922,CA,US,Belgian Saison, Limited (brewed once),5.8
39192,Port's Pale Ale,5411,CA,US,English Pale Ale, Rotating,4.3
245407,Monsters' Park - Nicaraguan Rum Barrel-Aged - Mexican Hot Chocolate Edition,31987,CA,US,American Imperial Stout, Rotating,15.8
219773,Time Out,44671,CA,US,American Blonde Ale, Rotating,4.5
178062,Three Weavers / Arts District The Return Of Sassy,36754,CA,US,American IPA, Rotating,7.2
155222,Foamosa,30687,CA,US,American Wild Ale, Rotating,4.8
269653,Adjunct Kindness #2,28019,CA,US,English Sweet / Milk Stout, Rotating,6.3
298698,Raspberry Jalapeno Heff,33027,CA,US,German Hefeweizen, Limited (brewed once),5.1
337538,Citrus Wheat,2447,CA,US,Belgian Witbier, Rotating,5.1
323543,Torte Von Mango,48082,CA,US,Berliner Weisse, Limited (brewed once),4.5
172312,Talking Tree,32087,CA,US,Belgian Saison, Rotating,7.0
261284,Wall Of Sound,47636,CA,US,English Oatmeal Stout, Rotating,5.6
190189,Hop Secret 644,140,CA,US,American IPA, Limited (brewed once),7.5
49552,Booya Steez,1337,CA,US,American Imperial IPA, Rotating,9.2
255561,Joey Murkintyre,17281,CA,US,American IPA, Limited (brewed once),6.8
129197,Fish IPA,1337,CA,US,American IPA, Rotating,7.0
262139,Low Country Murk,27946,CA,US,American IPA, Limited (brewed once),6.5
77070,'Tis The Seasonator,3965,CA,US,German Doppelbock, Limited (brewed once),
177003,Belgian Strong Ale,40535,CA,US,Belgian Strong Pale Ale, Limited (brewed once),9.2
88113,Über Lager,610,CA,US,Bohemian Pilsener, Limited (brewed once),6.3
129655,Rhus Juice,29200,CA,US,American IPA, Rotating,6.2
335759,Infinite Wishes - Bourbon Barrel-Aged,27922,CA,US,American Imperial Stout, Rotating,12.8
304219,Devil's Teeth - Bourbon Barrel-Aged Maple Syrup And Smoked Pecans,31987,CA,US,English Old Ale, Limited (brewed once),12.9
